"Timestamp","Lamp1","Lamp2","Lamp3","Lux","ColorTemperature","Red","Green","Blue",
1586804076916,254,254,254,59,2769,199,112,72,
1586804107738,254,254,254,59,2769,199,112,72,
1586804138466,254,254,254,59,2769,199,112,72,
1586804169284,254,254,254,57,2790,196,110,72,
1586804200003,254,125,71,56,2771,196,109,71,
1586804230942,144,144,144,86,5118,138,146,135,
1586804261446,144,144,144,7,2401,49,21,13,
1586804292162,144,144,144,7,2401,49,21,13,
1586804322702,144,144,144,7,2401,49,21,13,
1586804353195,144,144,144,8,2381,50,22,13,
1586804383928,144,144,144,8,2381,50,22,13,
1586804414558,144,144,144,8,2381,50,22,13,
1586804445154,144,144,144,8,2381,50,22,13,
1586804475670,144,144,144,8,2381,50,22,13,
1586804506262,144,144,144,8,2362,51,22,13,
1586804536804,144,144,144,8,2381,50,22,13,
1586804567524,144,144,144,8,2381,50,22,13,
1586804598152,144,144,144,8,2362,51,22,13,
1586804628763,144,144,144,8,2381,50,22,13,
1586804659276,144,144,144,8,2381,50,22,13,
1586804689904,144,144,144,8,2381,50,22,13,
1586804720414,144,144,144,8,2381,50,22,13,
1586804751136,144,144,144,8,2381,50,22,13,
1586804781750,144,144,144,8,2381,50,22,13,
1586804812366,144,144,144,8,2381,50,22,13,
1586804842888,144,144,144,8,2381,50,22,13,
1586804873501,144,144,144,8,2381,50,22,13,
1586804904018,144,144,144,8,2381,50,22,13,
1586804934745,144,144,144,8,2381,50,22,13,
1586804965664,144,144,144,8,2381,50,22,13,
1586804996690,144,144,144,8,2381,50,22,13,
1586805027415,144,144,144,8,2381,50,22,13,
1586805058164,144,144,144,8,2381,50,22,13,
1586805088750,144,144,144,8,2381,50,22,13,
1586805119676,144,144,144,8,2381,50,22,13,
1586805150112,144,144,144,8,2381,50,22,13,
1586805180707,144,144,144,8,2381,50,22,13,
1586805211426,144,144,144,8,2381,50,22,13,
1586805242051,144,144,144,8,2381,50,22,13,
1586805272356,144,144,144,8,2381,50,22,13,
1586805303100,144,144,144,8,2381,50,22,13,
1586805333504,144,144,144,8,2381,50,22,13,
1586805364112,144,144,144,8,2381,50,22,13,
1586805394826,144,144,144,8,2381,50,22,13,
1586805425549,144,144,144,8,2381,50,22,13,
1586805456315,144,144,144,8,2381,50,22,13,
1586805487218,144,144,144,8,2381,50,22,13,
1586805517924,144,144,144,8,2381,50,22,13,
1586805548431,144,144,144,8,2381,50,22,13,
1586805579252,144,144,144,8,2381,50,22,13,
1586805609774,144,144,144,8,2381,50,22,13,
1586805640390,144,144,144,8,2381,50,22,13,
1586805671231,144,144,144,8,2381,50,22,13,
1586805701830,144,144,144,8,2381,50,22,13,
1586805732344,144,144,144,8,2381,50,22,13,
1586805763072,144,144,144,8,2381,50,22,13,
1586805793680,144,144,144,8,2381,50,22,13,
1586805824411,144,144,144,8,2381,50,22,13,
1586805855020,144,144,144,8,2381,50,22,13,
1586805885536,144,144,144,8,2381,50,22,13,
1586805916154,144,144,144,8,2381,50,22,13,
1586805946878,144,144,144,8,2381,50,22,13,
1586805977494,144,144,144,8,2381,50,22,13,
1586806008012,144,144,144,8,2381,50,22,13,
1586806038647,144,144,144,8,2381,50,22,13,
1586806069246,144,144,144,8,2381,50,22,13,
1586806099760,144,144,144,8,2381,50,22,13,
1586806130280,144,144,144,8,2381,50,22,13,
1586806161004,144,144,144,8,2381,50,22,13,
1586806191514,144,144,144,8,2381,50,22,13,
1586806222440,144,144,144,8,2381,50,22,13,
1586806253056,144,144,144,8,2381,50,22,13,
1586806283574,144,144,144,8,2381,50,22,13,
1586806313986,144,144,144,8,2381,50,22,13,
1586806344957,144,144,144,8,2381,50,22,13,
1586806375734,144,144,144,8,2381,50,22,13,
1586806406252,144,144,144,8,2381,50,22,13,
1586806436908,144,144,144,8,2381,50,22,13,
1586806467588,144,144,144,8,2381,50,22,13,
1586806498107,144,144,144,8,2381,50,22,13,
1586806528730,144,144,144,8,2381,50,22,13,
1586806559242,144,144,144,8,2381,50,22,13,
1586806589756,144,144,144,8,2381,50,22,13,
1586806620296,144,144,144,8,2381,50,22,13,
1586806650992,144,144,144,8,2381,50,22,13,
1586806681608,144,144,144,8,2381,50,22,13,
1586806712228,144,144,144,8,2381,50,22,13,
1586806742746,144,144,144,8,2381,50,22,13,
1586806773464,144,144,144,8,2381,50,22,13,
1586806804314,144,144,144,8,2381,50,22,13,
1586806834804,144,144,144,8,2381,50,22,13,
1586806865420,144,144,144,8,2381,50,22,13,
1586806896044,144,144,144,8,2381,50,22,13,
1586806926554,144,144,144,8,2381,50,22,13,
1586806957274,144,144,144,8,2381,50,22,13,
1586806987792,144,144,144,8,2381,50,22,13,
1586807018716,144,144,144,8,2381,50,22,13,
1586807049436,144,144,144,8,2381,50,22,13,
1586807080288,144,144,144,8,2381,50,22,13,
1586807110877,144,144,144,8,2381,50,22,13,
1586807141290,144,144,144,8,2381,50,22,13,
1586807172012,144,144,144,8,2381,50,22,13,
1586807202646,144,144,144,8,2381,50,22,13,
1586807233044,144,144,144,8,2381,50,22,13,
1586807263456,144,144,144,8,2381,50,22,13,
1586807293868,144,144,144,8,2381,50,22,13,
1586807324594,144,144,144,8,2381,50,22,13,
1586807355312,144,144,144,8,2381,50,22,13,
1586807385828,144,144,144,8,2381,50,22,13,
1586807416649,144,144,144,8,2381,50,22,13,
1586807447370,144,144,144,8,2381,50,22,13,
1586807478104,144,144,144,8,2381,50,22,13,
1586807508814,144,144,144,8,2381,50,22,13,
1586807539430,144,144,144,8,2381,50,22,13,
1586807569946,144,144,144,8,2381,50,22,13,
1586807600377,144,144,144,8,2381,50,22,13,
1586807630769,144,144,144,8,2381,50,22,13,
1586807661492,144,144,144,8,2381,50,22,13,
1586807691911,144,144,144,8,2381,50,22,13,
1586807722422,144,144,144,8,2381,50,22,13,
1586807753166,144,144,144,8,2381,50,22,13,
1586807783660,144,144,144,8,2381,50,22,13,
1586807814172,144,144,144,8,2381,50,22,13,
1586807844894,144,144,144,8,2381,50,22,13,
1586807875512,144,144,144,8,2381,50,22,13,
1586807905924,144,144,144,8,2381,50,22,13,
1586807936340,144,144,144,8,2381,50,22,13,
1586807966764,144,144,144,8,2381,50,22,13,
1586807997266,144,144,144,8,2381,50,22,13,
1586808027681,144,144,144,8,2381,50,22,13,
1586808058094,144,144,144,8,2381,50,22,13,
1586808088712,144,144,144,8,2381,50,22,13,
1586808119228,144,144,144,8,2381,50,22,13,
1586808149948,144,144,144,8,2381,50,22,13,
1586808180772,144,144,144,8,2381,50,22,13,
1586808211708,144,144,144,8,2381,50,22,13,
1586808242518,144,144,144,8,2381,50,22,13,
1586808272952,144,144,144,8,2381,50,22,13,
1586808303448,144,144,144,8,2381,50,22,13,
1586808333964,144,144,144,8,2381,50,22,13,
1586808364384,144,144,144,8,2381,50,22,13,
1586808394688,144,144,144,8,2381,50,22,13,
1586808425100,144,144,144,8,2381,50,22,13,
1586808455514,144,144,144,8,2381,50,22,13,
1586808486238,144,144,144,8,2381,50,22,13,
1586808516960,144,144,144,8,2381,50,22,13,
1586808547370,144,144,144,8,2381,50,22,13,
1586808577986,144,144,144,8,2381,50,22,13,
1586808608406,144,144,144,8,2381,50,22,13,
1586808638918,144,144,144,8,2381,50,22,13,
1586808669656,144,144,144,8,2381,50,22,13,
1586808700259,144,144,144,8,2381,50,22,13,
1586808730672,144,144,144,8,2381,50,22,13,
1586808761186,144,144,144,8,2381,50,22,13,
1586808791706,144,144,144,8,2381,50,22,13,
1586808822420,144,144,144,8,2381,50,22,13,
1586808853042,144,144,144,8,2381,50,22,13,
1586808883456,144,144,144,8,2381,50,22,13,
1586808914080,144,144,144,8,2381,50,22,13,
1586808944590,144,144,144,8,2381,50,22,13,
1586808975312,144,144,144,8,2381,50,22,13,
1586809006030,144,144,144,8,2381,50,22,13,
1586809036954,144,144,144,8,2381,50,22,13,
1586809067470,144,144,144,8,2381,50,22,13,
1586809098086,144,144,144,8,2381,50,22,13,
1586809128912,144,144,144,8,2381,50,22,13,
1586809159332,144,144,144,8,2381,50,22,13,
1586809189998,144,144,144,8,2381,50,22,13,
1586809220558,144,144,144,8,2381,50,22,13,
1586809251178,144,144,144,8,2381,50,22,13,
1586809281802,144,144,144,8,2381,50,22,13,
1586809312313,144,144,144,8,2381,50,22,13,
1586809342834,144,144,144,8,2381,50,22,13,
1586809373346,144,144,144,8,2381,50,22,13,
1586809403964,144,144,144,8,2381,50,22,13,
1586809434478,144,144,144,8,2381,50,22,13,
1586809465711,144,144,144,8,2381,50,22,13,
1586809496130,144,144,144,8,2381,50,22,13,
1586809527151,144,144,144,8,2381,50,22,13,
1586809558080,144,144,144,8,2381,50,22,13,
1586809588599,144,144,144,8,2381,50,22,13,
1586809618902,144,144,144,8,2381,50,22,13,
1586809649426,144,144,144,8,2381,50,22,13,
1586809679938,144,144,144,8,2381,50,22,13,
1586809710352,144,144,144,8,2381,50,22,13,
1586809740975,144,144,144,8,2381,50,22,13,
1586809771484,144,144,144,8,2381,50,22,13,
1586809802102,144,144,144,8,2381,50,22,13,
1586809832718,144,144,144,8,2381,50,22,13,
1586809863360,144,144,144,8,2381,50,22,13,
1586809893748,144,144,144,8,2381,50,22,13,
1586809924470,144,144,144,8,2381,50,22,13,
1586809955086,144,144,144,8,2381,50,22,13,
1586809985880,144,0,0,8,2381,50,22,13,
1586810016426,0,0,0,0,0,0,0,0,
1586810046948,0,0,0,0,0,0,0,0,
1586810077458,0,0,0,0,0,0,0,0,
1586810108076,0,0,0,0,0,0,0,0,
1586810138796,0,0,0,0,0,0,0,0,
1586810169722,0,0,0,0,0,0,0,0,
1586810200648,0,0,0,0,0,0,0,0,
1586810231062,0,0,0,0,0,0,0,0,
1586810261678,0,0,0,0,0,0,0,0,
1586810292092,0,0,0,0,0,0,0,0,
1586810322508,0,0,0,0,0,0,0,0,
1586810353022,0,0,0,0,0,0,0,0,
1586810383434,0,0,0,0,0,0,0,0,
1586810414362,0,0,0,0,0,0,0,0,
1586810444980,0,0,0,0,0,0,0,0,
1586810475392,0,0,0,0,0,0,0,0,
1586810506011,0,0,0,0,0,0,0,0,
1586810536628,0,0,0,0,0,0,0,0,
1586810567048,0,0,0,0,0,0,0,0,
1586810598068,0,0,0,0,0,0,0,0,
1586810628788,0,0,0,0,0,0,0,0,
1586810659512,0,0,0,0,0,0,0,0,
1586810690036,0,0,0,0,0,0,0,0,
1586810720951,0,0,0,0,0,0,0,0,
1586810751466,0,0,0,0,0,0,0,0,
1586810781882,0,0,0,0,0,0,0,0,
1586810812382,0,0,0,0,0,0,0,0,
1586810842706,0,0,0,0,0,0,0,0,
1586810873260,0,0,0,0,0,0,0,0,
1586810903634,0,0,0,0,0,0,0,0,
1586810934152,0,0,0,0,0,0,0,0,
1586810964769,0,0,0,0,0,0,0,0,
1586810995490,0,0,0,0,0,0,0,0,
1586811026007,0,0,0,0,0,0,0,0,
1586811056417,0,0,0,0,0,0,0,0,
1586811087042,0,0,0,0,0,0,0,0,
1586811117553,0,0,0,0,0,0,0,0,
1586811148379,0,0,0,0,0,0,0,0,
1586811178818,0,0,0,0,0,0,0,0,
1586811209408,0,0,0,0,0,0,0,0,
1586811239720,0,0,0,0,0,0,0,0,
1586811270237,0,0,0,0,0,0,0,0,
1586811300860,0,0,0,0,0,0,0,0,
1586811331369,0,0,0,0,0,0,0,0,
1586811361886,0,0,0,0,0,0,0,0,
1586811392502,0,0,0,0,0,0,0,0,
1586811422917,0,0,0,0,0,0,0,0,
1586811453236,0,0,0,0,0,0,0,0,
1586811483850,0,0,0,0,0,0,0,0,
1586811514360,0,0,0,0,0,0,0,0,
1586811544775,0,0,0,0,0,0,0,0,
1586811575392,0,0,0,0,0,0,0,0,
1586811605805,0,0,0,0,0,0,0,0,
1586811636121,0,0,0,0,0,0,0,0,
1586811666735,0,0,0,0,0,0,0,0,
1586811697250,0,0,0,0,0,0,0,0,
1586811728072,0,0,0,0,0,0,0,0,
1586811758590,0,0,0,0,0,0,0,0,
1586811789107,0,0,0,0,0,0,0,0,
1586811819724,0,0,0,0,0,0,0,0,
1586811850240,0,0,0,0,0,0,0,0,
1586811880754,0,0,0,0,0,0,0,0,
1586811911782,0,0,0,0,0,0,0,0,
1586811942604,0,0,0,0,0,0,0,0,
1586811972916,0,0,0,0,0,0,0,0,
1586812003332,0,0,0,0,0,0,0,0,
1586812033764,0,0,0,0,0,0,0,0,
1586812064259,0,0,0,0,0,0,0,0,
1586812094776,0,0,0,0,0,0,0,0,
1586812125290,0,0,0,0,0,0,0,0,
1586812155819,0,0,0,0,0,0,0,0,
1586812186322,0,0,0,0,0,0,0,0,
1586812216734,0,0,0,0,0,0,0,0,
1586812247149,0,0,0,0,0,0,0,0,
1586812277768,0,0,0,0,0,0,0,0,
1586812308390,0,0,0,0,0,0,0,0,
1586812338796,0,0,0,0,0,0,0,0,
1586812369416,0,0,0,0,0,0,0,0,
1586812399830,0,0,0,0,0,0,0,0,
1586812430252,0,0,0,0,0,0,0,0,
1586812460860,0,0,0,0,0,0,0,0,
1586812491581,0,0,0,0,0,0,0,0,
1586812522302,0,0,0,0,0,0,0,0,
1586812552924,0,0,0,0,0,0,0,0,
1586812583128,0,0,0,0,0,0,0,0,
1586812613849,0,0,0,0,0,0,0,0,
1586812644466,0,0,0,0,0,0,0,0,
1586812674984,0,0,0,0,0,0,0,0,
1586812705701,0,0,0,0,0,0,0,0,
1586812736224,0,0,0,0,0,0,0,0,
1586812766642,0,0,0,0,0,0,0,0,
1586812797250,0,0,0,0,0,0,0,0,
1586812827766,0,0,0,0,0,0,0,0,
1586812858386,0,0,0,0,0,0,0,0,
1586812888898,0,0,0,0,0,0,0,0,
1586812919416,0,0,0,0,0,0,0,0,
1586812949932,0,0,0,0,0,0,0,0,
1586812980344,0,0,0,0,0,0,0,0,
1586813011270,0,0,0,0,0,0,0,0,
1586813041784,0,0,0,0,0,0,0,0,
1586813072404,0,0,0,0,0,0,0,0,
1586813102920,0,0,0,0,0,0,0,0,
1586813133537,0,0,0,0,0,0,0,0,
1586813163952,0,0,0,0,0,0,0,0,
1586813194478,0,0,0,0,0,0,0,0,
1586813224982,0,0,0,0,0,0,0,0,
1586813255500,0,0,0,0,0,0,0,0,
1586813285911,0,0,0,0,0,0,0,0,
1586813316530,0,0,0,0,0,0,0,0,
1586813347053,0,0,0,0,0,0,0,0,
1586813377564,0,0,0,0,0,0,0,0,
1586813407974,0,0,0,0,0,0,0,0,
1586813438592,0,0,0,0,0,0,0,0,
1586813469211,0,0,0,0,0,0,0,0,
1586813500036,0,0,0,0,0,0,0,0,
1586813530446,0,0,0,0,0,0,0,0,
1586813560962,0,0,0,0,0,0,0,0,
1586813591932,0,0,0,0,0,0,0,0,
1586813622506,0,0,0,0,0,0,0,0,
1586813652758,0,0,0,0,0,0,0,0,
1586813683128,0,0,0,0,0,0,0,0,
1586813713850,0,0,0,0,0,0,0,0,
1586813744364,0,0,0,0,0,0,0,0,
1586813774674,0,0,0,0,0,0,0,0,
1586813805498,0,0,0,0,0,0,0,0,
1586813836024,0,0,0,0,0,0,0,0,
1586813866634,0,0,0,0,0,0,0,0,
1586813897148,0,0,0,0,0,0,0,0,
1586813927804,0,0,0,0,0,0,0,0,
1586813958486,0,0,0,0,0,0,0,0,
1586813989214,0,0,0,0,0,0,0,0,
1586814019730,0,0,0,0,0,0,0,0,
1586814050140,0,0,0,0,0,0,0,0,
1586814080551,0,0,0,0,0,0,0,0,
1586814110964,0,0,0,0,0,0,0,0,
1586814142099,0,0,0,0,0,0,0,0,
1586814173556,0,0,0,0,0,0,0,0,
1586814205203,0,0,0,0,0,0,0,0,
1586814236988,0,0,0,0,0,0,0,0,
1586814269398,0,0,0,0,0,0,0,0,
1586814300862,0,0,0,0,0,0,0,0,
1586814332840,0,0,0,0,0,0,0,0,
1586814365844,0,0,0,0,0,0,0,0,
1586814398184,0,0,0,0,0,0,0,0,
1586814430074,0,0,0,0,0,0,0,0,
1586814461911,0,0,0,0,0,0,0,0,
1586814493572,0,0,0,0,0,0,0,0,
1586814526240,0,0,0,0,0,0,0,0,
1586814558488,0,0,0,0,0,0,0,0,
1586814591036,0,0,0,0,0,0,0,0,
1586814623497,0,0,0,0,0,0,0,0,
1586814655878,0,0,0,0,0,0,0,0,
1586814688636,0,0,0,0,0,0,0,0,
1586814721496,0,0,0,0,0,0,0,0,
1586814752513,0,0,0,0,0,0,0,0,
1586814784280,0,0,0,0,0,0,0,0,
1586814816844,0,0,0,0,0,0,0,0,
1586814848990,0,0,0,0,0,0,0,0,
1586814881168,0,0,0,0,0,0,0,0,
1586814916726,0,0,0,0,0,0,0,0,
1586814948340,0,0,0,0,0,0,0,0,
1586814980362,0,0,0,0,0,0,0,0,
1586815012652,0,0,0,0,0,0,0,0,
1586815044491,0,0,0,0,0,0,0,0,
1586815075487,0,0,0,0,0,0,0,0,
1586815107567,0,0,0,0,0,0,0,0,
1586815139200,0,0,0,0,0,0,0,0,
1586815172072,0,0,0,0,0,0,0,0,
1586815203418,0,0,0,0,0,0,0,0,
1586815235338,0,0,0,0,0,0,0,0,
1586815267930,0,0,0,0,0,0,0,0,
1586815299868,0,0,0,0,0,0,0,0,
1586815331300,0,0,0,0,0,0,0,0,
1586815362724,0,0,0,0,0,0,0,0,
1586815393342,0,0,0,0,0,0,0,0,
1586815423856,0,0,0,0,0,0,0,0,
1586815454474,0,0,0,0,0,0,0,0,
1586815485400,0,0,0,0,0,0,0,0,
1586815515816,0,0,0,0,0,0,0,0,
1586815546330,0,0,0,0,0,0,0,0,
1586815576850,0,0,0,0,0,0,0,0,
1586815607566,0,0,0,0,0,0,0,0,
1586815637977,0,0,0,0,0,0,0,0,
1586815668700,0,0,0,0,0,0,0,0,
1586815699624,0,0,0,0,0,0,0,0,
1586815730146,0,0,0,0,0,0,0,0,
1586815760772,0,0,0,0,0,0,0,0,
1586815791522,0,0,0,0,0,0,0,0,
1586815821996,0,0,0,0,0,0,0,0,
1586815852308,0,0,0,0,0,0,0,0,
1586815882822,0,0,0,0,0,0,0,0,
1586815913236,0,0,0,0,0,0,0,0,
1586815943956,0,0,0,0,0,0,0,0,
1586815974721,0,0,0,0,0,0,0,0,
1586816005296,0,0,0,0,0,0,0,0,
1586816035708,0,0,0,0,0,0,0,0,
1586816066231,0,0,0,0,0,0,0,0,
1586816096659,0,0,0,0,0,0,0,0,
1586816126948,0,0,0,0,0,0,0,0,
1586816157459,0,0,0,0,0,0,0,0,
1586816188080,0,0,0,0,0,0,0,0,
1586816218700,0,0,0,0,0,0,0,0,
1586816249318,0,0,0,0,0,0,0,0,
1586816279942,0,0,0,0,0,0,0,0,
1586816310656,0,0,0,0,0,0,0,0,
1586816341274,0,0,0,0,0,0,0,0,
1586816372480,0,0,0,0,0,0,0,0,
1586816403126,0,0,0,0,0,0,0,0,
1586816433744,0,0,0,0,0,0,0,0,
1586816464711,0,0,0,0,0,0,0,0,
1586816495496,0,0,0,0,0,0,0,0,
1586816525908,0,0,0,0,0,0,0,0,
1586816557044,0,0,0,0,0,0,0,0,
1586816587859,0,0,0,0,0,0,0,0,
1586816618480,0,0,0,0,0,0,0,0,
1586816649208,0,0,0,0,0,0,0,0,
1586816679822,0,0,0,0,0,0,0,0,
1586816710538,0,0,0,0,0,0,0,0,
1586816741260,0,0,0,0,0,0,0,0,
1586816771980,0,0,0,0,0,0,0,0,
1586816802546,0,0,0,0,0,0,0,0,
1586816833012,0,0,0,0,0,0,0,0,
1586816864024,0,0,0,0,0,0,0,0,
1586816894962,0,0,0,0,0,0,0,0,
1586816925584,0,0,0,0,0,0,0,0,
1586816956365,0,0,0,0,0,0,0,0,
1586816986918,0,0,0,0,0,0,0,0,
1586817017846,0,0,0,0,0,0,0,0,
1586817048688,0,0,0,0,0,0,0,0,
1586817079286,0,0,0,0,0,0,0,0,
1586817110006,0,0,0,0,0,0,0,0,
1586817140728,0,0,0,0,0,0,0,0,
1586817171347,0,0,0,0,0,0,0,0,
1586817201758,0,0,0,0,0,0,0,0,
1586817232276,0,0,0,0,0,0,0,0,
1586817262892,0,0,0,0,0,0,0,0,
1586817293411,0,0,0,0,0,0,0,0,
1586817324130,0,0,0,0,0,0,0,0,
1586817354850,0,0,0,0,0,0,0,0,
1586817385572,0,0,0,0,0,0,0,0,
1586817416394,0,0,0,0,0,0,0,0,
1586817446806,0,0,0,0,0,0,0,0,
1586817477218,0,0,0,0,0,0,0,0,
1586817507634,0,0,0,0,0,0,0,0,
1586817538148,0,0,0,0,0,0,0,0,
1586817568560,0,0,0,0,0,0,0,0,
1586817598974,0,0,0,0,0,0,0,0,
1586817629390,0,0,0,0,0,0,0,0,
1586817659804,0,0,0,0,0,0,0,0,
1586817690216,0,0,0,0,0,0,0,0,
1586817720626,0,0,0,0,0,0,0,0,
1586817751246,0,0,0,0,0,0,0,0,
1586817782072,0,0,0,0,0,0,0,0,
1586817812584,0,0,0,0,0,0,0,0,
1586817842998,0,0,0,0,0,0,0,0,
1586817873346,0,0,0,0,0,0,0,0,
1586817903824,0,0,0,0,0,0,0,0,
1586817934546,0,0,0,0,0,0,0,0,
1586817964958,0,0,0,0,0,0,0,0,
1586817995477,0,0,0,0,0,0,0,0,
1586818025888,0,0,0,0,0,0,0,0,
1586818056304,0,0,0,0,0,0,0,0,
1586818086920,0,0,0,0,0,0,0,0,
1586818117540,0,0,0,0,0,0,0,0,
1586818148052,0,0,0,0,0,0,0,0,
1586818178468,0,0,0,0,0,0,0,0,
1586818208880,0,0,0,0,0,0,0,0,
1586818239292,0,0,0,0,0,0,0,0,
1586818269808,0,0,0,0,0,0,0,0,
1586818300327,0,0,0,0,0,0,0,0,
1586818330741,0,0,0,0,0,0,0,0,
1586818361154,0,0,0,0,0,0,0,0,
1586818391668,0,0,0,0,0,0,0,0,
1586818422187,0,0,0,0,0,0,0,0,
1586818452704,0,0,0,0,0,0,0,0,
1586818483115,0,0,0,0,0,0,0,0,
1586818513631,0,0,0,0,0,0,0,0,
1586818544146,0,0,0,0,0,0,0,0,
1586818574764,0,0,0,0,0,0,0,0,
1586818605176,0,0,0,0,0,0,0,0,
1586818635588,0,0,0,0,0,0,0,0,
1586818666208,0,0,0,0,0,0,0,0,
1586818696619,0,0,0,0,0,0,0,0,
1586818727134,0,0,0,0,0,0,0,0,
1586818757548,0,0,0,0,0,0,0,0,
1586818787960,0,0,0,0,0,0,0,0,
1586818818376,0,0,0,0,0,0,0,0,
1586818848995,0,0,0,0,0,0,0,0,
1586818879408,0,0,0,0,0,0,0,0,
1586818909820,0,0,0,0,0,0,0,0,
1586818940237,0,0,0,0,0,0,0,0,
1586818970547,0,0,0,0,0,0,0,0,
1586819000958,0,0,0,0,0,0,0,0,
1586819031477,0,0,0,0,0,0,0,0,
1586819062093,0,0,0,0,0,0,0,0,
1586819092609,0,0,0,0,0,0,0,0,
1586819123125,0,0,0,0,0,0,0,0,
1586819153539,0,0,0,0,0,0,0,0,
1586819183949,0,0,0,0,0,0,0,0,
1586819214365,0,0,0,0,0,0,0,0,
1586819244779,0,0,0,0,0,0,0,0,
1586819275191,0,0,0,0,0,0,0,0,
1586819305912,0,0,0,0,0,0,0,0,
1586819336325,0,0,0,0,0,0,0,0,
1586819366739,0,0,0,0,0,0,0,0,
1586819397357,0,0,0,0,0,0,0,0,
1586819427667,0,0,0,0,0,0,0,0,
1586819458081,0,0,0,0,0,0,0,0,
1586819488393,0,0,0,0,0,0,0,0,
1586819518807,0,0,0,0,0,0,0,0,
1586819549221,0,0,0,0,0,0,0,0,
1586819579741,0,0,0,0,0,0,0,0,
1586819610151,0,0,0,0,0,0,0,0,
1586819640461,0,0,0,0,0,0,0,0,
1586819671185,0,0,0,0,0,0,0,0,
1586819701595,0,0,0,0,0,0,0,0,
1586819732109,0,0,0,0,0,0,0,0,
1586819762625,0,0,0,0,0,0,0,0,
1586819793141,0,0,0,0,0,0,0,0,
1586819823655,0,0,0,0,0,0,0,0,
1586819854375,0,0,0,0,0,0,0,0,
1586819884993,0,0,0,0,0,0,0,0,
1586819915509,0,0,0,0,0,0,0,0,
1586819946229,0,0,0,0,0,0,0,0,
1586819976647,0,0,0,0,0,0,0,0,
1586820007058,0,0,0,0,0,0,0,0,
1586820037471,0,0,0,0,0,0,0,0,
1586820068191,0,0,0,0,0,0,0,0,
1586820098911,0,0,0,0,0,0,0,0,
1586820129431,0,0,0,0,0,0,0,0,
1586820160047,0,0,0,0,0,0,0,0,
1586820190563,0,0,0,0,0,0,0,0,
1586820221079,0,0,0,0,0,0,0,0,
1586820251595,0,0,0,0,0,0,0,0,
1586820282004,0,0,0,0,0,0,0,0,
1586820312523,0,0,0,0,0,0,0,0,
1586820343037,0,0,0,0,0,0,0,0,
1586820373551,0,0,0,0,0,0,0,0,
1586820404069,0,0,0,0,0,0,0,0,
1586820434727,0,0,0,0,0,0,0,0,
1586820465206,0,0,0,0,0,0,0,0,
1586820495823,0,0,0,0,0,0,0,0,
1586820526439,0,0,0,0,0,0,0,0,
1586820557159,0,0,0,0,0,0,0,0,
1586820587574,0,0,0,0,0,0,0,0,
1586820617985,0,0,0,0,0,0,0,0,
1586820648399,0,0,0,0,0,0,0,0,
1586820679019,0,0,0,0,0,0,0,0,
1586820709431,0,0,0,0,0,0,0,0,
1586820739955,0,0,0,0,0,0,0,0,
1586820770262,0,0,0,0,0,0,0,0,
1586820800669,0,0,0,0,0,0,0,0,
1586820831087,0,0,0,0,0,0,0,0,
1586820861498,0,0,0,0,0,0,0,0,
1586820891913,0,0,0,0,0,0,0,0,
1586820922429,0,0,0,0,0,0,0,0,
1586820953249,0,0,0,0,0,0,0,0,
1586820983663,0,0,0,0,0,0,0,0,
1586821014075,0,0,0,0,0,0,0,0,
1586821044593,0,0,0,0,0,0,0,0,
1586821075109,0,0,0,0,0,0,0,0,
1586821105625,0,0,0,0,0,0,0,0,
1586821135946,0,0,0,0,0,0,0,0,
1586821166349,0,0,0,0,0,0,0,0,
1586821196761,0,0,0,0,0,0,0,0,
1586821227175,0,0,0,0,0,0,0,0,
1586821257691,0,0,0,0,0,0,0,0,
1586821288104,0,0,0,0,0,0,0,0,
1586821318517,0,0,0,0,0,0,0,0,
1586821348929,0,0,0,0,0,0,0,0,
1586821379343,0,0,0,0,0,0,0,0,
1586821409967,0,0,0,0,0,0,0,0,
1586821440477,0,0,0,0,0,0,0,0,
1586821470895,0,0,0,0,0,0,0,0,
1586821501201,0,0,0,0,0,0,0,0,
1586821531725,0,0,0,0,0,0,0,0,
1586821562236,0,0,0,0,0,0,0,0,
1586821592649,0,0,0,0,0,0,0,0,
1586821623167,0,0,0,0,0,0,0,0,
1586821653579,0,0,0,0,0,0,0,0,
1586821683993,0,0,0,0,0,0,0,0,
1586821714405,0,0,0,0,0,0,0,0,
1586821744817,0,0,0,0,0,0,0,0,
1586821775437,0,0,0,0,0,0,0,0,
1586821805956,0,0,0,0,0,0,0,0,
1586821836471,0,0,0,0,0,0,0,0,
1586821867087,0,0,0,0,0,0,0,0,
1586821897605,0,0,0,0,0,0,0,0,
1586821928120,0,0,0,0,0,0,0,0,
1586821958431,0,0,0,0,0,0,0,0,
1586821988947,0,0,0,0,0,0,0,0,
1586822019562,0,0,0,0,0,0,0,0,
1586822050079,0,0,0,0,0,0,0,0,
1586822080491,0,0,0,0,0,0,0,0,
1586822110903,0,0,0,0,0,0,0,0,
1586822141319,0,0,0,0,0,0,0,0,
1586822171731,0,0,0,0,0,0,0,0,
1586822202251,0,0,0,0,0,0,0,0,
1586822232764,0,0,0,0,0,0,0,0,
1586822263279,0,0,0,0,0,0,0,0,
1586822293693,0,0,0,0,0,0,0,0,
1586822324210,0,0,0,0,0,0,0,0,
1586822354624,0,0,0,0,0,0,0,0,
1586822385035,0,0,0,0,0,0,0,0,
